frequency_ghz,total_100km_db,above_20km_db
73.5955,1.6467209966168843,0.004725106763397355
73.5965,1.6465726772642422,0.004724433387465212
73.5975,1.646424398911869,0.004723760174166028
73.5985,1.6462761615456005,0.00472308712344588
73.5995,1.6461279651512861,0.004722414235250889
73.6005,1.6459798097147802,0.004721741509527203
73.6015,1.645831695221936,0.004721068946220969
73.6025,1.6456836216586284,0.004720396545278385
73.6035,1.6455355890107226,0.004719724306645668
73.6045,1.6453875972640986,0.004719052230269042
73.6055,1.6452396464046408,0.0047183803160947575
73.6065,1.6450917364182442,0.004717708564069111
73.6075,1.6449438672908039,0.004717036974138386
73.6085,1.6447960390082235,0.004716365546248914
73.6095,1.6446482515564174,0.00471569428034706
73.6105,1.644500504921299,0.004715023176379173
73.6115,1.6443527990887936,0.004714352234291654
73.6125,1.6442051340448323,0.0047136814540309335
73.6135,1.6440575097753483,0.0047130108355434314
73.6145,1.6439099262662862,0.00471234037877562
73.6155,1.6437623835035984,0.004711670083673996
73.6165,1.643614881473235,0.004710999950185047
73.6175,1.6434674201611617,0.004710329978255324
73.6185,1.6433199995533463,0.004709660167831385
73.6195,1.6431726196357597,0.004708990518859787
73.6205,1.643025280394389,0.004708321031287143
73.6215,1.6428779818152222,0.004707651705060089
73.6225,1.642730723884244,0.004706982540125251
73.6235,1.6425835065874637,0.00470631353642931
73.6245,1.642436329910888,0.004705644693918964
73.6255,1.6422891938405249,0.004704976012540909
73.6265,1.642142098362395,0.004704307492241905
73.6275,1.641995043462526,0.004703639132968701
