frequency_ghz,mie_extinction,rayleigh_extinction,mie_absorption,mie_scattering
389.3333333333333,0.06628451442395654,0.06626452668215738,0.06627382642894934,1.0687995007203834e-05
390.66666666666663,0.06651176432622143,0.0664915705480137,0.06650092916199953,1.0835164221904998e-05
392.0,0.0667390171538657,0.06671861592832327,0.0667280333057453,1.0983848120394926e-05
393.3333333333333,0.06696627292205748,0.06694566283344126,0.06695513886499646,1.1134057061018493e-05
394.66666666666663,0.06719353164600025,0.06717271127375811,0.06718224584456282,1.1285801437434662e-05
396.0,0.06742079334093279,0.06739976125969957,0.06740935424925418,1.1439091678616648e-05
397.3333333333333,0.06764805802212903,0.06762681280172667,0.06763646408388017,1.1593938248852142e-05
398.66666666666663,0.06787532570489829,0.06785386591033574,0.06786357535325055,1.1750351647743523e-05
400.0,0.06810259640458513,0.06808092059605834,0.06809068806217493,1.1908342410208135e-05
73.3725,0.012486131440211842,0.012485997624420505,0.012486117959345898,1.3480865944129239e-08
73.3735,0.012486301618950656,0.012486167797687976,0.012486288137349769,1.348160088738861e-08
73.3745,0.012486471797689648,0.012486337970955478,0.012486458315353787,1.3482335860698048e-08
73.3755,0.01248664197642882,0.012486508144223024,0.012486628493357955,1.3483070864058395e-08
73.3765,0.012486812155168172,0.012486678317490585,0.012486798671362273,1.3483805897470456e-08
73.3775,0.012486982333907704,0.012486848490758193,0.012486968849366743,1.3484540960935058e-08
73.3785,0.012487152512647412,0.012487018664025816,0.012487139027371358,1.3485276054453005e-08
73.3795,0.0124873226913873,0.012487188837293474,0.012487309205376123,1.3486011178025137e-08
73.3805,0.012487492870127369,0.012487359010561161,0.012487479383381038,1.3486746331652275e-08
73.3815,0.012487663048867614,0.012487529183828885,0.012487649561386099,1.3487481515335212e-08
73.3825,0.012487833227608042,0.012487699357096626,0.012487819739391313,1.3488216729074796e-08
73.3835,0.012488003406348648,0.012487869530364409,0.012487989917396676,1.3488951972871821e-08
73.3845,0.012488173585089432,0.012488039703632216,0.012488160095402184,1.3489687246727132e-08
73.3855,0.012488343763830395,0.012488209876900054,0.012488330273407846,1.3490422550641518e-08
73.3865,0.01248851394257154,0.012488380050167931,0.012488500451413654,1.349115788461583e-08
73.3875,0.012488684121312862,0.012488550223435823,0.012488670629419614,1.349189324865086e-08
73.3885,0.012488854300054366,0.01248872039670375,0.012488840807425723,1.3492628642747451e-08
73.3895,0.012489024478796044,0.012488890569971711,0.012489010985431977,1.34933640669064e-08
73.3905,0.012489194657537908,0.012489060743239706,0.012489181163438386,1.3494099521128549e-08
73.3915,0.012489364836279946,0.012489230916507714,0.012489351341444941,1.3494835005414691e-08
73.3925,0.012489535015022164,0.012489401089775767,0.012489521519451643,1.3495570519765674e-08
73.3935,0.012489705193764564,0.012489571263043847,0.0124896916974585,1.349630606418229e-08
73.3945,0.012489875372507137,0.01248974143631196,0.012489861875465498,1.3497041638665372e-08
73.3955,0.012490045551249896,0.0124899116095801,0.012490032053472653,1.3497777243215753e-08
73.3965,0.012490215729992832,0.012490081782848264,0.012490202231479954,1.3498512877834229e-08
73.3975,0.012490385908735949,0.012490251956116466,0.012490372409487407,1.3499248542521625e-08
73.3985,0.01249055608747924,0.012490422129384691,0.012490542587495003,1.349998423727876e-08
73.3995,0.012490726266222715,0.012490592302652955,0.012490712765502753,1.3500719962106472e-08
73.4005,0.012490896444966365,0.012490762475921242,0.012490882943510648,1.3501455717005542e-08
73.4015,0.012491066623710197,0.012490932649189565,0.012491053121518695,1.3502191501976828e-08
73.4025,0.012491236802454208,0.012491102822457916,0.012491223299526892,1.3502927317021132e-08
73.4035,0.012491406981198402,0.012491272995726293,0.01249139347753524,1.3503663162139278e-08
73.4045,0.01249157715994277,0.012491443168994703,0.012491563655543733,1.350439903733208e-08
73.4055,0.012491747338687319,0.012491613342263144,0.012491733833552376,1.3505134942600362e-08
73.4065,0.012491917517432047,0.012491783515531608,0.012491904011561169,1.3505870877944947e-08
73.4075,0.012492087696176955,0.012491953688800114,0.012492074189570112,1.3506606843366638e-08
73.4085,0.012492257874922042,0.01249212386206865,0.012492244367579203,1.3507342838866272e-08
73.4095,0.012492428053667308,0.012492294035337206,0.012492414545588445,1.3508078864444663e-08
73.4105,0.012492598232412753,0.012492464208605796,0.012492584723597832,1.3508814920102627e-08
73.4115,0.012492768411158378,0.012492634381874418,0.012492754901607372,1.3509551005840988e-08
73.4125,0.01249293858990418,0.01249280455514307,0.012492925079617058,1.3510287121660562e-08
73.4135,0.012493108768650164,0.012492974728411746,0.012493095257626896,1.3511023267562175e-08
73.4145,0.012493278947396328,0.01249314490168046,0.012493265435636884,1.351175944354663e-08
73.4155,0.012493449126142668,0.012493315074949196,0.012493435613647018,1.351249564961477e-08
73.4165,0.012493619304889191,0.012493485248217967,0.012493605791657305,1.3513231885767402e-08
73.4175,0.01249378948363589,0.012493655421486768,0.012493775969667737,1.3513968152005349e-08
73.4185,0.01249395966238277,0.012493825594755599,0.012493946147678323,1.351470444832943e-08
73.4195,0.012494129841129829,0.012493995768024459,0.012494116325689053,1.3515440774740447e-08
73.4205,0.01249430001987707,0.012494165941293354,0.01249428650369994,1.351617713123925e-08
73.4215,0.012494470198624487,0.012494336114562278,0.01249445668171097,1.3516913517826637e-08
73.4225,0.012494640377372083,0.012494506287831227,0.012494626859722148,1.3517649934503439e-08
